id,author_username,author_location,author_description,author_created,author_followers,author_following,author_favourites,author_verified,date,text,retweets,likes,isRetweet
1310000000000000000.00,i_am_joojo,"Accra,Ghana",With God all things are Possible. If it is possible 4 any man then it is possible for you. Hardwork And Determination @cristiano @ManUtd,Sat Sep 17 11:45:12 +0000 2011,2164,1768,35681,FALSE,Fri Oct 09 17:05:13 +0000 2020,Charley Tema traffic when it rains be mad eiii,0,3,FALSE
1320000000000000000.00,Serwaa_Amihere,"Accra, Ghana",Award-winning News Anchor and Producer with @GHOneTv & @Starr1035Fm Daddy Lumba’s lover //Asante Kotoko FC. Fashion brand @OfficeandCo__,Thu Sep 05 22:21:39 +0000 2013,1616746,540,1523,TRUE,Mon Oct 12 12:46:09 +0000 2020,"Accra Floods, will the authorities take any action and will we be spared the horrible specter of floods next year?I have my doubts though I can only be hopeful that one day a government will emerge that sees the need to deal with this once and for all. 🙏🏻",24,411,FALSE
1320000000000000000.00,Lovistick4,,very optimistic,Mon Oct 26 21:58:25 +0000 2020,6,59,0,FALSE,Thu Oct 29 16:05:39 +0000 2020,Yesterday flood at kpone katamansu https://t.co/R2vcFGHu0g,0,0,FALSE
1310000000000000000.00,jonzwennes,"Accra, Ghana",my bio,Thu Jan 10 04:13:56 +0000 2019,341,2014,5860,FALSE,Sat Oct 10 09:53:24 +0000 2020,"Cars are ""drowning"" call the lifeguards please kasoa to Accra road #accrafloods Accra floods.",0,4,FALSE
1330000000000000000.00,kantankatv,"Akoko Foto, Dansoman","Official Twitter Account For Kantanka Television, A Subsidiary Of Kantanka Media Limited",Wed Jan 14 21:04:00 +0000 2015,7683,342,2478,FALSE,Thu Dec 03 09:35:59 +0000 2020,"NADMO needs to mark the potential hotspots and market places prone to burning. Rains are a normal occurence.  We shouldn’t await annual floods to act.

-Ing.Dr. Ebenezer Gyamerah

#KtvFontomfrom @kwadwosafo_Jnr @kantankatv https://t.co/YuLlWPG3c3",0,8,FALSE
1300000000000000000.00,BAYPOSITIF,"Accra, Ghana","||Senior Research Fellow, @C3SS_LEGON  University of Ghana ||Climate Change||Sustainability|| Anthophile||🇬🇭 🇯🇵

https://t.co/GeoJfxw1eQ",Thu Apr 25 16:34:03 +0000 2019,277,1270,2370,FALSE,Fri Sep 11 11:08:01 +0000 2020,"Communities and study groups consistently perceive their overall resilience to be “low” or “very low”, with little variation between drought-prone and flood-prone sites.  Young adults tend to report lower resilience scores compared to elderly men and women https://t.co/Tej3Fspxbf",0,1,FALSE
1320000000000000000.00,Ghanaian_Times,"South Industrial Area, Accra","Most Authoritative Newspaper, Published by New Times Corporation.


Retweets & Likes are not endorsements.",Mon Dec 05 18:17:00 +0000 2016,41373,82,627,FALSE,Mon Oct 12 07:29:57 +0000 2020,"Today's Front Page 

📌 Floods wreak havoc in Accra
...destroy property, render many homeless.

📌 I want Ghana to be cleanest city in Africa by the end of my tenure- President

📌Traders: We can't access NBSSI funds.

#GTnewstoday #GTnews #ghanaiantimes https://t.co/WL3bYFnFMs",5,8,FALSE
1310000000000000000.00,adam_rah_,"Accra, Ghana",Product Design Engineering ⚙️ || IB MYP/PYP Educator 🧑‍🏫 || Artisan 🧑‍🎨 || Reductionist || LFC || JADA || Bob the builder ||,Fri Mar 09 11:13:49 +0000 2012,469,406,74753,FALSE,Sat Oct 10 15:10:44 +0000 2020,"You guys aren’t creative at all, simply drive through the drainage and leave the streets for the flood. 

🤝🤝🤝",0,2,FALSE
1330000000000000000.00,_kayohefaye,,@hyperactive_gh || created my own world and we're living it || Aviation. @chelseafc. good Music 💚,Sun Aug 19 12:56:15 +0000 2018,2165,1715,28148,FALSE,Sun Nov 22 22:38:43 +0000 2020,Flood everywhere,0,1,FALSE
1320000000000000000.00,alfred_torsu,Remote,,Fri Nov 29 13:31:33 +0000 2019,1145,1295,2437,FALSE,Sat Oct 10 21:48:39 +0000 2020,No bae. Accra too flood. Fa maps of meaning nu hooki me saaa wai.,0,2,FALSE
1340000000000000000.00,Chief919267,"Greater Accra, Ghana",Am an environmentalist. i love nature.,Thu Mar 29 09:06:28 +0000 2018,1507,2910,20225,FALSE,Wed Dec 16 21:06:08 +0000 2020,The habit of dumping refuse into the gutters is the cause of a lot of floods in Ghana GetABin and store your refuse the right way. @ZoomlionLtd @onua951fm @AccraMetropolis @otu_yeboah @MayorAdjeiSowah @thejospongroup https://t.co/oY9TIkBDUF,0,1,FALSE
1270000000000000000.00,UmaruSanda,"Accra, Ghana","Journalist in #Ghana @Citi973, @CitiTVGH

Host #FaceToFace #EyewitnessNews #CitiNewsroom

2018 #EdwardMurrow #IVLP Fellow #CowboyDiaries
http://umarusanda.blogs",Wed Mar 17 18:40:24 +0000 2010,119839,976,11716,FALSE,Mon Jun 15 16:55:02 +0000 2020,How did he address #AccraFloods? Is the flooding issue in the capital his fault? Don't miss #PointOfView with @benkoku on @CitiTVGH https://t.co/dzb04TmyyG,12,82,FALSE
1320000000000000000.00,BFCollins_,"Accra, Ghana","Student Journalist, @Univers1057fm. Mental Health advocate @OYMHFoundation. UN MCN graduate. Aviation enthusiast",Sat Aug 17 16:30:13 +0000 2019,1262,1479,44053,FALSE,Tue Oct 27 08:08:48 +0000 2020,@Joy997FM This is also same ashongman estate. This is the road from curve to Madina. You have no idea how terrible it is when it rains. The whole area becomes flooding #JoySMS https://t.co/Q2GMCOY6fn,4,13,FALSE
1270000000000000000.00,RichieTuffour,"#Accra, Ghana, West Africa ",God is the GREATEST!!!! |@KobbyKyeiSports | Football addict | Sports Media Personality | Chelsea and vibes. SHAMELESS @ChelseaFC fan rn.,Sat Oct 18 08:41:54 +0000 2014,6545,3955,25313,FALSE,Tue Jun 09 10:36:15 +0000 2020,"Accra and flooding......
I think we need a Noah's Ark instead of thinking about our drainage system.
All the same, it's well! 🙏🏾",1,8,FALSE
1320000000000000000.00,iamammaacquah,Ghana,"Part time broadcast journalist, full time Christian.

IG: @ammabempong
Facebook: Amma Attaa Fortunatus Anno-Bempong
YouTube: Nana Amma Anno-Bempong",Mon Oct 29 11:01:22 +0000 2018,1629,819,7263,FALSE,Sat Oct 10 20:04:19 +0000 2020,"Flooding earlier today @ Circle. Hmmmm, @NADMOGHANA wossup?
@GHOneTV 
#PerennialFlooding https://t.co/rlAIJDQ4xS",0,3,FALSE
1300000000000000000.00,MaswudMustapha1,"Accra, Ghana.",GRAPHIC DESIGNER ll CCTV CAMERAS ll ELECTRIC FENCE INSTALLER ETC...,Mon Jul 09 10:36:05 +0000 2012,232,477,629662,FALSE,Sat Aug 22 21:19:14 +0000 2020,.@NAkufoAddo and @MBawumia promised to establish a National Hydrology Authority to develop solutions to control flooding in our cities and protect our coastlines. They have failed to fulfill this promise. #ShutTheLiesAkufoAddo #ShutTheLiesBawumia,0,1,FALSE
1320000000000000000.00,RoyaltyEmess,Ghana,Environmental Activist | Management Consultant | Inspirational Speaker,Sun Mar 11 15:52:28 +0000 2018,2542,2109,34557,FALSE,Thu Oct 15 07:55:23 +0000 2020,Streets are clean but checking out gutters in some areas; it’s filled with rubbish and people wonder why flooding occurs everytime!!!! It’s one of the reasons y’all...Dispose in a waste bin #CleanAccraProject,1,1,FALSE
1280000000000000000.00,kakra19,"Tema, Ghana","#TRINITY #Cutie #Twin #Family #ManchesterUnited #HeartsOfOak #Aries #SeriesFreak. SC, IG & Threads: @kakra29. Tiktok, Clubhouse & Truth Social: @kakra19",Fri Aug 12 17:19:55 +0000 2011,3389,378,2609,FALSE,Thu Jun 25 00:00:15 +0000 2020,Kwame Nkrumah developed the city well..U hear flooding for here before..Dey there,0,0,FALSE
1270000000000000000.00,alfred_torsu,Remote,,Fri Nov 29 13:31:33 +0000 2019,1145,1295,2437,FALSE,Wed Jun 10 12:47:20 +0000 2020,Just imagine mounting a campaign platform and saying you’re going to end the problem of perennial flooding. It’s going to add next to zilch to your votes. Even the very people who stay in the flood prone areas might not remember to vote for you. And if you’re by any means lucky..,0,1,FALSE
1270000000000000000.00,_nkor_,Ghana,Faith in Him. Skincare. Lash Extensions. Body Waxing ;@nkorbeautystudios via Instagram. https://t.co/kSCJGzBIEj,Wed Aug 26 18:17:07 +0000 2015,3347,524,13114,FALSE,Tue Jun 09 13:54:28 +0000 2020,@Corleone_0007 Honestly no. I meant the flooding in parts of Accra,0,0,FALSE
1320000000000000000.00,Citi973,"Accra, Ghana",Citi 97.3FM | Relevant Radio... Always! | Retweets ≠ Endorsement || Email: info@citifmonline.com || WhatsApp: +233549986996 || Call: 0302-230075/0302-224959,Thu Jan 14 17:22:06 +0000 2010,1693828,508,1037,TRUE,Thu Oct 29 07:30:06 +0000 2020,"Do citizens need to take more responsibility in the ""fight against flooding"" as Kas suggests? #CitiCBS",0,13,FALSE
1130000000000000000.00,SaddickAdams,"Accra, Ghana",Multiple award-winning Sports Journalist | African Football | Sociopolitical,Sat Oct 24 20:25:14 +0000 2015,1066364,768,3822,TRUE,Thu May 30 07:05:15 +0000 2019,"I don't get it when people blame citizens for Accra floods. Building on water ways is an offence and citizens aren't responsible for prosecution. Redesigning the city is the way and citizens aren't responsible

These floods have gone beyond the ""don't throw garbage in gutters"".",81,507,FALSE
1130000000000000000.00,afia_karma,"Accra, Ghana",Lover of Photography / Business Development / impacting lives / Maritime Professional,Sun Apr 08 19:13:51 +0000 2018,535,1184,9394,FALSE,Mon May 20 15:05:16 +0000 2019,"Hallelujah see Accra specifically Tetteh Quashie interchange flooded like drainage was not add to the plan....
#GetABin use it wisely Gh says NO...well enjoy the flood https://t.co/AGz2tgVFQh",13,15,FALSE
1200000000000000000.00,AmmaCheeks,,🇬🇭Environmental Activist || Green Campaigner 😍 || Excellent Negotiator || Positive thinker 😊 || Love for God || People Centric 😎,Thu Mar 22 23:30:18 +0000 2018,2259,1469,20093,FALSE,Wed Nov 27 08:08:18 +0000 2019,"Mr President of Ghana, Honorable minister for roads, drainage systems like these👇🏾will help prevent floods in Accra. 
Thank you. #GetABin
Let's retweet till the President sees this. @NAkufoAddo @LetsChangeGH @RijkardG @bewastewise @DrainageSystems @WasteAid @stopwasteorg @akyh_ https://t.co/1Zrw2cDqii",16,21,FALSE
1280000000000000000.00,yabbanx,Ghana,"Father |social capitalism, geopolitics |founder @TheTPatriots. social media promoter for @NAkufoAddo.",Mon Jun 15 08:26:49 +0000 2015,27390,5761,144441,TRUE,Sat Jul 04 09:10:45 +0000 2020,Rainy seasons are here; chocked gutters is a major cause of floods in Accra; @Zoomlionltd’s #CleanAccraProject should be supported https://t.co/yIOdjmoZeI,4,8,FALSE
1190000000000000000.00,analimbeychris,"Accra, Ghana",God's Kid; GH🇸🇳 Journalist; MA Dev. Com; BA Mgt. Studies; BA Com Studies (Journalism); Social Dev. Enthusiast; Columnist; Blogger #FailaCookAThon,Thu Nov 08 20:22:05 +0000 2012,4876,865,7844,FALSE,Fri Oct 18 16:11:13 +0000 2019,"Accra in tatters following a heavy downpour. 
#Floods
Accra flood
#Accraflood https://t.co/aOoBk5fptP",2,3,FALSE
1240000000000000000.00,TubhaniBeatz,"Accra, Ghana",Founder of @tubhani_muzik!! |🎹| @BMI Producer |🎛️| Signed: @SonyMusicPub |🏪| Tap Link In Bio To Download Beats,Wed Oct 07 11:00:11 +0000 2009,24681,847,11367,FALSE,Wed Mar 18 05:26:19 +0000 2020,The rains in Accra for delay oo.. Will be difficult to survive Coronavirus and floods!! 🤦🏽‍♂️🤦🏽‍♂️,1,18,FALSE
1200000000000000000.00,eyram_norglo,ghana,||Child of God||Ghanaian||SantaClausian|| Pentecost||Democrat||Realist||Scouser||@StranekAfrica||Law||,Wed Jul 06 07:50:32 +0000 2011,650,1370,43908,FALSE,Thu Nov 21 10:41:54 +0000 2019,Accra Floods Again; dozens displaced..!!,1,1,FALSE
1190000000000000000.00,MrKatey,Gbedekope,(09-06-2015),Sun May 26 11:06:52 +0000 2013,958,309,4931,FALSE,Thu Nov 14 07:45:59 +0000 2019,"""Accra floods again ""Loading 😂😂",0,1,FALSE
1270000000000000000.00,fredemart,Ghana,"Business Developer 😍
Sports Presenter/Analyst & Pundit Tv/Radio ⚽ CEO-@fmsportsgh #FMSportsgh #Arsenal",Thu Nov 11 18:54:22 +0000 2010,3515,2590,21273,FALSE,Tue Jun 09 06:48:53 +0000 2020,Accra Flood,0,0,FALSE
1140000000000000000.00,NiiDred,"Kaneshie , Accra","Engineering Technologist |
Cloud Computing Engineer |
Computer Systems & Network Administration |
NGAD |
UAV |
UGV |
Fighter jets.",Mon Apr 16 12:32:52 +0000 2012,116,554,6900,FALSE,Fri Jun 07 01:03:08 +0000 2019,"Eiiii Africa!! 
Rain rain go away... We don't want flood in Accra. @ Accra Abbosey okai https://t.co/PQv9OlH2Da",0,0,FALSE
1260000000000000000.00,NoelDarkwah,"Tema, Ghana","Photographer || Retoucher || Graphic designer || motion graphics desinger ||
Biologist || Occupational Hygienist",Thu Jan 19 18:24:17 +0000 2012,2199,2769,4252,FALSE,Sun May 10 19:25:43 +0000 2020,Accra floods! 🤦‍♂️🤦‍♂️😰😰😰😰,0,1,FALSE
1190000000000000000.00,Citi973,"Accra, Ghana",Citi 97.3FM | Relevant Radio... Always! | Retweets ≠ Endorsement || Email: info@citifmonline.com || WhatsApp: +233549986996 || Call: 0302-230075/0302-224959,Thu Jan 14 17:22:06 +0000 2010,1693828,508,1037,TRUE,Wed Oct 30 06:57:27 +0000 2019,"Daily Guide:

* Vote-buying 'rocks' Parliament

* Floods cause havoc in Accra, Kumasi #CitiCBS https://t.co/ENU1ZZN8SC",3,13,FALSE
1190000000000000000.00,Kpo_do,Gold Coast,A musician 🎶 I perform #NsadwaseNwom with @Legonpalmwineb. I do diverse genres with @Nkyinkyim_ And i write my own songs as well. check them out,Tue Oct 01 06:20:00 +0000 2013,1836,1560,22777,FALSE,Mon Oct 28 17:32:23 +0000 2019,"I love it when it rains but Accra floods Nti ""I have to keep my feelings to myself"" 
hmm",0,3,FALSE
1310000000000000000.00,jonzwennes,"Accra, Ghana",my bio,Thu Jan 10 04:13:56 +0000 2019,341,2014,5860,FALSE,Sat Oct 10 09:53:24 +0000 2020,"Cars are ""drowning"" call the lifeguards please kasoa to Accra road #accrafloods Accra floods.",0,4,FALSE
1190000000000000000.00,NoJoko6,"Upper Arlington, OH",United Nations Project,Wed Jan 09 05:29:03 +0000 2019,10,93,684,FALSE,Mon Oct 28 20:01:08 +0000 2019,#Accra floods. How's the situation on the circle Kasia road.,0,0,FALSE
1230000000000000000.00,Nimaali,"Bawku, Ghana","I am Tarware. I am Tosizjia. I am Gbewaa.
I am Nimaali. 🐘 #Mamprudoo 
Unapologetic Northerner",Sat Apr 11 19:18:53 +0000 2009,1456,905,1525,FALSE,Tue Mar 03 18:11:39 +0000 2020,"It just pisses me off whenever i remember that tweet. Ah.... 
You want Tamale Hospital to use their resources to help you in Accra prevent floods? 
Fooooooool",2,1,FALSE
1270000000000000000.00,kwasigold13,"Tema, Ghana",Educational consultant | Real estate developer | Politician,Fri Feb 15 07:57:48 +0000 2013,823,894,3579,FALSE,Tue Jun 09 09:11:53 +0000 2020,"Accra and flood is like rounds ger and post pill ..tweakai 

Am going back to my hometown.🚶‍♂️",0,0,FALSE
1340000000000000000.00,Has_casino,"Accra, Ghana",Journalist || Social Media Expert || Graphic Designer || Video Editor || Photographer. IT/ Admin Support @UNinGhana,Mon Aug 08 19:39:21 +0000 2011,418,477,3124,FALSE,Wed Dec 16 21:33:33 +0000 2020,"Accra is a small city, we are still struggling to contain drainage and flood issue not to talk to constricting special lanes to trucks.

But I think it is easy to implement that, any truck seen roaming during d day will be charged and pay certain amount of money.",1,2,FALSE
1270000000000000000.00,albertkwei,Accra Ghana,"Information System Specialist, Data & Business Analyst, Database Administrator, Cyber Security Expect",Tue May 14 08:03:07 +0000 2013,72,138,25,FALSE,Sat May 30 22:37:27 +0000 2020,Accra Kasoa Winneba Road. This road always floods when it rains. https://t.co/3UsvsS8Wlr,0,1,FALSE
1270000000000000000.00,ajsarpong,world wide ,☆Radio & TV Presenter 📻 |Broadcast Journalist|| Content Producer|| Events MC|| V/O Artist | MA Journalism 🎓MA Brands & Comms Mgt 🎓,Sat Feb 27 17:27:23 +0000 2010,50722,3680,11226,FALSE,Tue Jun 09 04:25:32 +0000 2020,"Dear Lord,
For all of those Homeless, those in flood prone areas, those with inadequate shelter, those with leaks and cracks, those driving in the rains, those working during these rains, those who will step out into this rain,
I ask for your Protection over them All. IJN
Amen
🙏🏽",55,384,FALSE
1340000000000000000.00,JohnBetjeman,,"Started @StatsGH , @thecryptoGhana och @GhanaCrimes.",Tue Dec 17 20:52:20 +0000 2019,1770,1315,5342,FALSE,Mon Dec 07 16:53:37 +0000 2020,The rains are bad. We gotta revolt and re-vote.,0,3,FALSE
1310000000000000000.00,iamnananyamekye,In the Loo,stranded in my thoughts 💭,Thu Sep 10 16:08:52 +0000 2020,1316,1477,397699,FALSE,Sat Oct 10 10:40:02 +0000 2020,Accra Rains 🌧 😢,1,5,FALSE
1310000000000000000.00,Nuelglobal_,Check my blog via 👇🏾 ,God over everything || man utd & hearts of oak || news addict || ❤ & 🔁 are NOT endorsements || Jer 29:11 📌,Sat Aug 17 15:04:26 +0000 2013,2928,3030,68865,FALSE,Sat Oct 10 10:18:41 +0000 2020,"If your drainage system is poor as a country, the rains will expose you.",0,0,FALSE
1320000000000000000.00,iamarabaaidoo,,|| Award-winning Broadcast Journalist with @GHOneTv Researcher || investigator || Public Relations || communications strategist || Event MC,Sat May 17 14:47:21 +0000 2014,659,463,469,FALSE,Sun Oct 11 20:30:09 +0000 2020,"Accra submerges again as many residents are left stranded while others have lost their belongings to the floods in many parts of city.
- Is the solutions to the seasonal havocs by the rains beyond us?
Send us your comments with #GHToday @GHOneTV https://t.co/XpmCuLEoWN",0,2,FALSE
1340000000000000000.00,__BSA__,🇬🇭,𝗜𝗻𝘁𝗲𝗿𝗶𝗼𝗿 𝗗𝗲𝘀𝗶𝗴𝗻 @Luxe_PastelsGH| •𝗳𝗼𝗼𝗱𝗶𝗲 • | 𝗧𝗲𝗮 𝗰𝗼𝗻𝗻𝗼𝗶𝘀𝘀𝗲𝘂𝗿 ☕️🫶🏾,Wed Nov 23 10:17:35 +0000 2016,4376,976,150574,FALSE,Tue Dec 08 06:04:41 +0000 2020,Ahh rains? 🤨,0,0,FALSE
